draft_age,draft_pick,draft_year,entry,games,played_until,player,player_id,plus_minus,point_share,points,position,team,team_id
18,76,1988,76,1018,2008,Keith Carney,carneke01,164,66.8,228,D,Buffalo Sabres,DAL
18,80,1985,80,161,1995,Roger Johansson,johanro01,32,10.0,43,D,Calgary Flames,TOR
18,82,1984,82,158,1993,Bob Joyce,joycebo01,9,5.2,83,LW,Boston Bruins,PIT
,84,1983,84,,,Bob Caulfield,,,,,RW,New York Islanders,DAL
18,86,1982,86,377,1999,Brad Shaw,shawbr01,-93,21.1,159,D,Detroit Red Wings,BOS
18,89,1981,89,7,1988,Mike Siltala,siltami01,0,0.0,1,RW,Washington Capitals,PHX
,94,1980,94,,,Alan Graves,,,,,LW,Los Angeles Kings,MTL
19,103,1979,103,950,1995,Thomas Steen,steenth01,-69,53.5,817,C,Winnipeg Jets,NJD
,79,1987,79,,,Don McLennan,,,,,D,Winnipeg Jets,BUF
19,51,2005,51,546,2017,Mason Raymond,raymoma01,-2,25.0,251,LW,Vancouver Canucks,PIT
18,54,2003,54,445,2015,B.J. Crombeen,crombbj01,-37,2.4,80,RW,Dallas Stars,PIT
19,53,2004,53,530,2018,David Booth,boothda01,-31,24.5,236,LW,Florida Panthers,WSH
18,56,2002,56,,,Vladislav Yevseyev,yevsevl01,,,,LW,Boston Bruins,CBJ
,58,2000,58,,,Vladimir Sapozhnikov,,,,,D,Florida Panthers,NYI
18,60,1999,60,,,Peter Reynolds,reynope01,,,,D,Toronto Maple Leafs,WPG
18,57,2001,57,906,2017,Jay McClement,mccleja01,-116,10.1,244,C,St. Louis Blues,WPG
,62,1997,62,,,Kris Mallette,,,,,D,Philadelphia Flyers,BOS
19,61,1998,61,174,2008,Joe DiPenta,dipenjo01,15,6.5,23,D,Florida Panthers,TBL
,64,1996,64,,,Chester Gallant,,,,,RW,Philadelphia Flyers,OTT
18,66,1995,66,572,2011,Peter Schaefer,schaepe01,60,23.8,261,LW,Vancouver Canucks,OTT
18,68,1993,68,7,1998,Jeff Mitchell,mitchje01,0,-0.2,0,C/RW,Los Angeles Kings,OTT
20,67,1994,67,3,1997,Craig Reichert,reichcr01,-2,-0.2,0,RW,Anaheim Ducks,FLA
18,70,1992,70,7,1999,Sylvain Cloutier,cloutsy01,-1,-0.1,0,C,Detroit Red Wings,TBL
18,73,1990,73,518,2004,Darby Hendrickson,hendrda01,-109,3.3,129,C,Toronto Maple Leafs,COL
20,75,1989,75,22,1993,Jean-Francois Quintin,quintje01,-2,0.6,10,LW,Minnesota North Stars,COL
20,72,1991,72,12,1995,Peter Ambroziak,ambrope01,-1,-0.2,1,LW,Buffalo Sabres,COL
18,74,1986,74,3,1991,Brian Chapman,chapmbr01,0,0.1,0,D,Hartford Whalers,DET
,77,1988,77,,,Scott Lagrand,,,,,G,Philadelphia Flyers,DAL
18,81,1985,81,1022,2003,Fredrik Olausson,olausfr01,-29,89.0,581,D,Winnipeg Jets,TOR
18,83,1984,83,60,1988,Ari Haanpaa,haanpar01,8,0.3,17,LW,New York Islanders,PIT
18,85,1983,85,406,2001,Chris Terreri,terrech01,0,57.4,13,G,New Jersey Devils,DAL
,87,1982,87,,,Eduard Uvira,,,,,D,Toronto Maple Leafs,BOS
,90,1981,90,,,Normand Lefrancois,,,,,LW,Toronto Maple Leafs,PHX
,95,1980,95,,,Hugh Larkin,,,,,RW,Toronto Maple Leafs,MTL
20,104,1979,104,274,1983,Pierre Lacroix,lacropi01,-9,18.5,132,D,Quebec Nordiques,NJD
,80,1987,80,,,Kris Miller,,,,,D,Montreal Canadiens,BUF
18,52,2005,52,,,Chris Durand,duranch01,,,,C,Colorado Avalanche,PIT
18,55,2003,55,20,2011,Stefan Meyer,meyerst01,-1,-0.1,2,LW,Florida Panthers,PIT
18,54,2004,54,,,Jakub Sindel,sindeja01,,,,C,Chicago Blackhawks,WSH
18,57,2002,57,1003,2018,Matt Stajan,stajama01,-3,33.6,413,C,Toronto Maple Leafs,CBJ
19,59,2000,59,49,2004,Ivan Huml,humliv01,2,1.5,18,LW,Boston Bruins,NYI
,61,1999,61,,,Ed Hill,,,,,D,Nashville Predators,WPG
18,58,2001,58,167,2010,Nathan Paetsch,paetsna01,12,7.0,42,D,Washington Capitals,WPG
19,63,1997,63,67,2007,Lee Goren,gorenle01,-16,0.0,9,RW,Boston Bruins,BOS
19,62,1998,62,8,2003,Paul Manning,mannipa01,0,0.1,0,D,Calgary Flames,TBL
18,65,1996,65,493,2006,Oleg Kvasha,kvashol01,0,19.5,217,LW/C,Florida Panthers,OTT
18,67,1995,67,541,2008,Brad Isbister,isbisbr01,-43,19.4,222,LW,Winnipeg Jets,OTT
18,69,1993,69,48,2004,Patrick Boileau,boilepa01,-13,1.8,16,D,Washington Capitals,OTT
,68,1994,68,,,Stephane Roy,,,,,C,St. Louis Blues,FLA
18,71,1992,71,30,1998,Martin Gendron,gendrma01,-3,0.1,6,RW,Washington Capitals,TBL
,74,1990,74,,,Roman Meluzin,,,,,RW,Winnipeg Jets,COL
,76,1989,76,,,Eric Dubois,,,,,D,Quebec Nordiques,COL
19,73,1991,73,110,2003,Vladimir Vujtek,vujtevl01,-15,0.8,37,LW,Montreal Canadiens,COL
18,75,1986,75,1,1988,Kirk Tomlinson,tomliki01,0,0.0,0,C,Minnesota North Stars,DET
,78,1988,78,,,Bob Krauss,,,,,D,Washington Capitals,DAL
18,82,1985,82,846,2003,Bill Houlder,houldbi01,31,57.9,250,D,Washington Capitals,TOR
,84,1984,84,,,Rich Novak,,,,,RW,Edmonton Oilers,PIT
18,86,1983,86,786,1999,Petr Klima,klimape01,-122,46.2,573,W,Detroit Red Wings,DAL
18,88,1982,88,1258,2002,Ray Ferraro,ferrara01,-104,74.4,898,C,Hartford Whalers,BOS
18,91,1981,91,246,1998,Peter Sidorkiewicz,sidorpe01,0,28.3,9,G,Washington Capitals,PHX
19,96,1980,96,119,1987,Alain Lemieux,lemieal01,-15,3.5,72,C,St. Louis Blues,MTL
20,105,1979,105,3,1980,Mike Toal,toalmi01,0,-0.1,0,C,Edmonton Oilers,NJD
18,81,1987,81,403,2001,Terry Yake,yakete01,-3,14.7,197,C,Hartford Whalers,BUF
19,53,2005,53,,,Andrew Kozek,kozekan01,,,,LW,Atlanta Thrashers,PIT
18,56,2003,56,334,2012,Patrick O'Sullivan,osullpa01,-61,11.5,161,C,Minnesota Wild,PIT
18,55,2004,55,67,2012,Victor Oreskovich,oreskvi01,-7,1.2,9,RW,Colorado Avalanche,WSH
18,58,2002,58,708,2017,Jiri Hudler,hudleji01,40,47.7,428,C,Detroit Red Wings,CBJ
20,60,2000,60,212,2015,Dan Ellis,ellisda01,0,30.1,6,G,Dallas Stars,NYI
,62,1999,62,,,Teemu Sainomaa,,,,,LW,Ottawa Senators,WPG
18,59,2001,59,27,2008,Matt Keith,keithma01,-8,-0.1,5,RW,Chicago Blackhawks,WPG
18,64,1997,64,23,2001,Kyle Freadrich,freadky01,-2,-0.1,1,LW,Vancouver Canucks,BOS
20,63,1998,63,209,2004,Lance Ward,wardla01,-30,2.7,16,D,Florida Panthers,TBL
,66,1996,66,,,Mike Lankshear,,,,,D,Toronto Maple Leafs,OTT
,68,1995,68,,,Mathieu Sunderland,,,,,RW,Buffalo Sabres,OTT
,70,1993,70,,,Dan Tompkins,,,,,LW,Calgary Flames,OTT
19,69,1994,69,69,2000,Rumun Ndur,ndurru01,-18,0.4,5,D,Buffalo Sabres,FLA
18,72,1992,72,457,2007,Eric Cairns,cairner01,-45,8.2,42,D,New York Rangers,TBL
20,75,1990,75,124,1998,Scott Levins,levinsc01,-28,0.4,33,C/RW,Winnipeg Jets,COL
20,77,1989,77,11,1995,Doug MacDonald,macdodo01,-3,-0.2,1,LW,Buffalo Sabres,COL
19,74,1991,74,6,1995,Mike Torchia,torchmi01,0,0.9,0,G,Minnesota North Stars,COL
,76,1986,76,,,Dean Hall,,,,,C,Boston Bruins,DET
,79,1988,79,,,Andre Brassard,,,,,D,New York Islanders,DAL
,83,1985,83,,,Larry Shaw,,,,,D,Washington Capitals,TOR
25,85,1984,85,14,1985,Arto Javanainen,javanar01,2,0.4,5,RW,Pittsburgh Penguins,PIT
20,87,1983,87,5,1984,Bob LaForest,laforbo01,-4,-0.1,1,RW,Los Angeles Kings,DAL
18,89,1982,89,803,1996,Dean Evason,evasode01,-92,17.7,372,C,Washington Capitals,BOS
,92,1981,92,,,Phil Drouillard,,,,,LW,Edmonton Oilers,PHX
18,97,1980,97,1,1982,Randy Turnbull,turnbra01,-1,0.0,0,D,Calgary Flames,MTL
19,106,1979,106,22,1981,Bob Attwell,attwebo01,-4,-0.1,6,RW,Colorado Rockies,NJD
18,82,1987,82,6,1992,Andy Rymsha,rymshan01,-3,0.0,0,D,St. Louis Blues,BUF
18,54,2005,54,,,Dan Bertram,bertrda01,,,,RW,Chicago Blackhawks,PIT
19,57,2003,57,,,John Doherty,doherjo01,,,,D,Toronto Maple Leafs,PIT
19,56,2004,56,592,2017,Nicklas Grossmann,grossni01,4,20.1,86,D,Dallas Stars,WSH
18,59,2002,59,,,Maxime Daigneault,daignma01,,,,G,Washington Capitals,CBJ
18,61,2000,61,8,2004,Jakub Cutta,cuttaja01,-5,-0.3,0,D,Washington Capitals,NYI
,63,1999,63,,,Stepan Mokhov,,,,,D,Chicago Blackhawks,WPG
18,60,2001,60,,,Victor Uchevatov,uchevvi01,,,,D,New Jersey Devils,WPG
,65,1997,65,,,Ilkka Mikkola,,,,,D,Montreal Canadiens,BOS
18,64,1998,64,1126,2016,Brad Richards,richabr01,-67,92.8,932,C,Tampa Bay Lightning,TBL
18,67,1996,67,108,2004,Gordie Dwyer,dwyergo01,-20,-1.3,5,LW,St. Louis Blues,OTT
20,69,1995,69,89,2001,Sergey Gusev,gusevse01,-20,2.1,14,D,Dallas Stars,OTT
18,71,1993,71,1108,2013,Vinny Prospal,prospva01,-57,74.5,765,C,Philadelphia Flyers,OTT
22,70,1994,70,51,2002,Marko Kiprusoff,kipruma01,-3,1.8,10,D,Montreal Canadiens,FLA
18,73,1992,73,11,1994,Radek Hamr,hamrra01,-14,-0.5,0,D,Ottawa Senators,TBL
,76,1990,76,,,Rick Willis,,,,,LW,New York Rangers,COL
19,78,1989,78,531,2001,Josef Beranek,beranjo01,-44,17.8,262,LW/C,Edmonton Oilers,COL
20,75,1991,75,84,1996,Jim Storm,stormji01,5,0.6,22,LW,Hartford Whalers,COL
18,77,1986,77,465,2002,Frantisek Kucera,kucerfr01,13,27.9,119,D,Chicago Blackhawks,DET
19,80,1988,80,310,1997,Sheldon Kennedy,kennesh01,-15,3.7,107,RW,Detroit Red Wings,DAL
,84,1985,84,,,Paul Marshall,,,,,D,Philadelphia Flyers,TOR
18,86,1984,86,103,1994,Jon Morris,morrijo02,2,2.4,49,C,New Jersey Devils,PIT
18,88,1983,88,820,1999,Joe Kocur,kocurjo01,-99,-4.6,162,RW,Detroit Red Wings,DAL
,90,1982,90,,,Darcy Roy,,,,,LW,Los Angeles Kings,BOS
,93,1981,93,,,Bill Maguire,,,,,D,Hartford Whalers,PHX
20,98,1980,98,281,1990,Scot Kleinendorst,kleinsc01,-12,14.3,58,D,New York Rangers,MTL
,107,1979,107,,,Gilles Leduc,,,,,LW,St. Louis Blues,NJD
,83,1987,83,,,Tomaz Eriksson,,,,,LW,Philadelphia Flyers,BUF
18,55,2005,55,512,2019,Adam McQuaid,mcquaad01,62,21.3,73,D,Columbus Blue Jackets,PIT
18,58,2003,58,57,2011,Jeremy Colliton,collije01,-12,-0.4,6,C,New York Islanders,PIT
18,57,2004,57,,,Geoff Paukovich,paukoge01,,,,LW,Edmonton Oilers,WSH
18,60,2002,60,,,Adam Henrich,henriad02,,,,LW,Tampa Bay Lightning,CBJ
19,62,2000,62,870,2018,Paul Martin,martipa01,126,72.2,320,D,New Jersey Devils,NYI
18,64,1999,64,197,2011,Mike Zigomanis,zigommi01,-21,1.4,40,C,Buffalo Sabres,WPG
20,61,2001,61,,,Andreas Holmqvist,holmqan01,,,,D,Tampa Bay Lightning,WPG
20,66,1997,66,143,2008,Josh Langfeld,langfjo01,8,2.3,32,RW,Ottawa Senators,BOS
,65,1998,65,,,Eric Laplante,,,,,LW,San Jose Sharks,TBL
,68,1996,68,,,Konstantin Kalmikov,,,,,LW,Toronto Maple Leafs,OTT
20,70,1995,70,30,2001,Sergei Vyshedkevich,vyshese01,-10,0.7,7,D,New Jersey Devils,OTT
18,72,1993,72,691,2009,Marek Malik,malikma01,133,47.2,168,D,Hartford Whalers,OTT
18,71,1994,71,758,2013,Sheldon Souray,sourash01,-22,58.9,300,D,New Jersey Devils,FLA
18,74,1992,74,360,2006,Aaron Gavey,gaveyaa01,-52,4.0,91,C,Tampa Bay Lightning,TBL
19,77,1990,77,807,2006,Alex Zhamnov,zhamnal01,10,68.0,719,C,Winnipeg Jets,COL
20,79,1989,79,3,1994,Todd Nelson,nelsoto01,1,0.3,1,D,Pittsburgh Penguins,COL
19,76,1991,76,1068,2013,Mike Knuble,knublmi01,76,60.4,548,RW,Detroit Red Wings,COL
,78,1986,78,,,Brent Bobyck,,,,,LW,Montreal Canadiens,DET
20,81,1988,81,828,2004,Joe Juneau,juneajo01,-3,44.5,572,C,Boston Bruins,DAL
18,85,1985,85,28,1999,Jeff Serowik,serowje01,-3,0.7,6,D,Toronto Maple Leafs,TOR
,87,1984,87,,,David Grannis,,,,,RW,Los Angeles Kings,PIT
,89,1983,89,,,Harry Armstrong,,,,,D,Winnipeg Jets,DAL
,91,1982,91,,,Brad Beck,,,,,D,Chicago Blackhawks,BOS
,94,1981,94,,,Jacques Sylvestre,,,,,C,New York Islanders,PHX
,99,1980,99,,,Kevin Ginnell,,,,,C,Chicago Blackhawks,MTL
,108,1979,108,,,Carmine Cirella,,,,,LW,Detroit Red Wings,NJD
,84,1987,84,,,John Bradley,,,,,G,Buffalo Sabres,BUF
18,56,2005,56,151,2015,Marc-Andre Cliche,clichma01,-12,-1.5,14,C,New York Rangers,PIT
19,59,2003,59,34,2006,Michal Barinka,barinmi01,-12,-0.2,2,D,Chicago Blackhawks,PIT
18,58,2004,58,,,Kirill Lyamin,lyamiki01,,,,D,Ottawa Senators,WSH
18,61,2002,61,661,2019,Johnny Boychuk,boychjo01,134,47.3,195,D,Colorado Avalanche,CBJ
,63,2000,63,,,Agris Saviels,,,,,D,Colorado Avalanche,NYI
20,65,1999,65,6,2003,Jan Lasak,lasakja01,0,0.3,0,G,Nashville Predators,WPG
18,62,2001,62,,,Igor Grigorenko,grigoig01,,,,RW,Detroit Red Wings,WPG
,67,1997,67,,,Mike Souza,,,,,LW,Chicago Blackhawks,BOS
18,66,1998,66,187,2015,Jason LaBarbera,labarja01,0,28.7,2,G,New York Rangers,TBL
,69,1996,69,,,Curtis Tipler,,,,,RW,Tampa Bay Lightning,OTT
,71,1995,71,,,Kevin McKay,,,,,D,Chicago Blackhawks,OTT
18,73,1993,73,251,2002,Sebastien Bordeleau,bordese01,-31,6.4,98,C,Montreal Canadiens,OTT
18,72,1994,72,892,2011,Chris Drury,drurych01,-6,63.9,615,C,Quebec Nordiques,FLA
19,75,1992,75,24,2001,Jan Caloun,calouja01,-6,1.2,14,RW,San Jose Sharks,TBL
,78,1990,78,,,Chris Bright,,,,,C,Hartford Whalers,COL
,80,1989,80,,,Jackson Penney,,,,,C,Boston Bruins,COL
,77,1991,77,,,Bradley Willner,,,,,D,New Jersey Devils,COL
,79,1986,79,,,Tom Quinlan,,,,,RW,Calgary Flames,DET
,82,1988,82,,,Cam Brauer,,,,,D,Edmonton Oilers,DAL
18,86,1985,86,49,1991,Steve Gotaas,gotaast01,-13,-0.1,15,C,Pittsburgh Penguins,TOR
18,88,1984,88,6,1992,Jack Capuano,capuaja01,-2,0.1,0,D,Toronto Maple Leafs,PIT
,90,1983,90,,,Doug Quinn,,,,,D,Vancouver Canucks,DAL
,92,1982,92,,,Scott Machej,,,,,C/LW,St. Louis Blues,BOS
19,95,1981,95,2,1985,Edward Lee,leeed01,-4,-0.2,0,RW,Quebec Nordiques,PHX
19,100,1980,100,18,1986,David Jensen,jenseda02,-5,0.4,2,D,Minnesota North Stars,MTL
20,109,1979,109,153,1984,Greg Theberge,thebegr01,-19,11.1,78,D,Washington Capitals,NJD
,85,1987,85,,,David Pergola,,,,,RW,Buffalo Sabres,BUF
18,57,2005,57,76,2014,Matt Kassian,kassima01,-4,0.2,5,LW,Minnesota Wild,PIT
18,60,2003,60,,,Marc-Andre Bernier,bernima01,,,,RW,Vancouver Canucks,PIT
18,59,2004,59,,,Kyle Wharton,whartky01,,,,D,Columbus Blue Jackets,WSH
18,62,2002,62,,,Andrei Mikhnov,mikhnan01,,,,C,St. Louis Blues,CBJ
18,64,2000,64,17,2007,Filip Novak,novakfi01,-1,0.1,0,D,New York Rangers,NYI
18,66,1999,66,9,2009,Dan Jancevski,janceda01,0,0.1,0,D,Dallas Stars,WPG
18,63,2001,63,368,2019,Peter Budaj,budajpe01,0,50.6,11,G,Colorado Avalanche,WPG
,68,1997,68,,,Sergei Yerkovich,,,,,D,Edmonton Oilers,BOS
18,67,1998,67,177,2009,Alex Henry,henryal01,-7,0.6,11,D,Edmonton Oilers,TBL
18,70,1996,70,469,2011,Jon Sim,simjo01,-43,11.3,139,LW,Dallas Stars,OTT
18,72,1995,72,25,2002,Rocky Thompson,thompro01,0,0.1,0,D,Calgary Flames,OTT
,74,1993,74,,,Kevin Hilton,,,,,C,Detroit Red Wings,OTT
18,73,1994,73,1,2001,Greg Crozier,crozigr01,0,0.0,0,LW,Pittsburgh Penguins,FLA
,76,1992,76,,,Ian McIntyre,,,,,D,Quebec Nordiques,TBL
,79,1990,79,,,Chris Tucker,,,,,C,Chicago Blackhawks,COL
,81,1989,81,,,Jim Maher,,,,,D,Los Angeles Kings,COL
,78,1991,78,,,Mario Nobili,,,,,LW,Edmonton Oilers,COL
18,80,1986,80,5,1992,Shawn Byram,byramsh01,-2,-0.2,0,LW,New York Islanders,DET
19,83,1988,83,394,2003,Patric Kjellberg,kjellpa01,-50,11.2,160,RW,Montreal Canadiens,DAL
,87,1985,87,,,Rick Herbert,,,,,D,Chicago Blackhawks,TOR
,89,1984,89,,,Jiri Poner,,,,,RW,Minnesota North Stars,PIT
22,91,1983,91,37,1989,Igor Liba,libaig01,-3,1.1,25,LW,Calgary Flames,DAL
,93,1982,93,,,Lou Kiriakou,,,,,D,Calgary Flames,BOS
,96,1981,96,,,Doug Chessell,,,,,G,Chicago Blackhawks,PHX
19,101,1980,101,143,1990,Ken Leiter,leiteke01,18,10.1,50,D,New York Islanders,MTL
,110,1979,110,,,Shane Swan,,,,,D,Vancouver Canucks,NJD
18,86,1987,86,331,2001,Kevin Dean,deanke01,15,16.3,55,D,New Jersey Devils,BUF
18,58,2005,58,,,Nate Hagemo,hagemna01,,,,D,Carolina Hurricanes,PIT
18,61,2003,61,614,2015,Maxim Lapierre,lapiema01,-49,7.4,139,C,Montreal Canadiens,PIT
18,60,2004,60,823,2019,Brandon Dubinsky,dubinbr01,24,42.8,438,C,New York Rangers,WSH
18,63,2002,63,657,2016,Tomas Fleischmann,fleisto01,-43,32.1,335,LW,Detroit Red Wings,CBJ
19,65,2000,65,4,2002,Dave Morisset,morisda02,-7,-0.4,0,RW,St. Louis Blues,NYI
18,67,1999,67,2,2003,Evgeny Konstantinov,konstev01,0,0.0,0,G,Tampa Bay Lightning,WPG
19,64,2001,64,46,2007,Tomas Malec,malecto01,-2,0.8,2,D,Florida Panthers,WPG
18,69,1997,69,651,2010,Maxim Afinogenov,afinoma01,-43,38.9,395,RW,Buffalo Sabres,BOS
23,68,1998,68,652,2011,Jarkko Ruutu,ruutuja01,-21,7.7,142,RW,Vancouver Canucks,TBL
18,71,1996,71,789,2014,Arron Asham,ashamar01,-42,16.8,208,RW,Montreal Canadiens,OTT
,73,1995,73,,,Bill McCauley,,,,,C,Boston Bruins,OTT
,75,1993,75,,,Bill Pierce,,,,,C,Quebec Nordiques,OTT
,74,1994,74,,,Martin Belanger,,,,,D,Montreal Canadiens,FLA
27,77,1992,77,162,1996,Nikolai Borschevsky,borscni01,42,10.9,122,RW,Toronto Maple Leafs,TBL
,80,1990,80,,,Greg Walters,,,,,C,Toronto Maple Leafs,COL
18,82,1989,82,782,2004,Trent Klatt,klatttr01,44,29.6,343,RW,Washington Capitals,COL
18,79,1991,79,12,1994,Keith Redmond,redmoke01,-3,-0.3,1,LW,Los Angeles Kings,COL
18,81,1986,81,537,2004,Ron Tugnutt,tugnuro01,0,78.9,7,G,Quebec Nordiques,DET
,84,1988,84,,,Gary Socha,,,,,C,Calgary Flames,DAL
18,88,1985,88,771,2002,Robert Kron,kronro01,-72,23.2,338,LW,Vancouver Canucks,TOR
,90,1984,90,,,Timo Lehkonen,,,,,D,Chicago Blackhawks,PIT
,92,1983,92,,,Luc Guenette,,,,,G,Quebec Nordiques,DAL
18,94,1982,94,3,1984,Grant Sasser,sassegr01,-2,-0.1,0,C,Pittsburgh Penguins,BOS
,97,1981,97,,,Kelly Hubbard,,,,,D,Minnesota North Stars,PHX
20,102,1980,102,543,1992,Randy Hillier,hillira01,-12,23.5,126,D,Boston Bruins,MTL
,111,1979,111,,,Brian Gualazzi,,,,,D,Minnesota North Stars,NJD
,87,1987,87,,,Sean Fabian,,,,,D,Vancouver Canucks,BUF
18,59,2005,59,,,Pier-Olivier Pelletier,pellepi01,,,,G,Phoenix Coyotes,PIT
19,62,2003,62,928,2019,David Backes,backeda01,69,63.8,551,C,St. Louis Blues,PIT
19,61,2004,61,798,2019,Alex Goligoski,goligal01,21,66.6,375,D,Pittsburgh Penguins,WSH
19,64,2002,64,8,2006,Jason Ryznar,ryznaja01,-1,-0.1,0,LW,New Jersey Devils,CBJ
,66,2000,66,,,Tuukka Makela,,,,,D,Boston Bruins,NYI
18,68,1999,68,25,2006,Zdenek Blatny,blatnzd01,-3,0.1,3,LW,Atlanta Thrashers,WPG
18,65,2001,65,102,2012,Brendan Bell,bellbr02,-19,3.9,28,D,Toronto Maple Leafs,WPG
26,70,1997,70,12,1998,Erik Andersson,anderer01,-4,0.1,3,C,Calgary Flames,BOS
,69,1998,69,,,Jamie Hodson,,,,,G,Toronto Maple Leafs,TBL
18,72,1996,72,31,2010,Boyd Kane,kanebo01,-8,-0.4,3,LW,Pittsburgh Penguins,OTT
,74,1995,74,,,Martin Hohenberger,,,,,LW,Montreal Canadiens,OTT
18,76,1993,76,1,1998,Ryan Huska,huskary01,0,0.0,0,LW,Chicago Blackhawks,OTT
,75,1994,75,,,Sean Gillam,,,,,D,Detroit Red Wings,FLA
23,78,1992,78,655,2003,Robert Svehla,svehlro01,-5,58.0,335,D,Calgary Flames,TBL
19,81,1990,81,223,1996,Gilbert Dionne,dionngi01,-3,10.1,140,LW,Montreal Canadiens,COL
20,83,1989,83,68,1994,Andre Racicot,racican01,0,7.7,2,G,Montreal Canadiens,COL
,80,1991,80,,,Justin Morrison,,,,,C,Washington Capitals,COL
,82,1986,82,,,Erin GinnelI,,,,,C,Washington Capitals,DET
19,85,1988,85,44,1993,Tomas Forslund,forslto01,-6,0.2,16,RW,Calgary Flames,DAL
,89,1985,89,,,Tommy Hedlund,,,,,D,New York Islanders,TOR
,91,1984,91,,,Mats Lundstrom,,,,,LW,Detroit Red Wings,PIT
,93,1983,93,,,Jim Andonoff,,,,,RW,New York Rangers,DAL
28,95,1982,95,50,1983,Ulf Isaksson,isaksul01,1,0.8,22,LW,Los Angeles Kings,BOS
,98,1981,98,,,Joe Mantione,,,,,G,Boston Bruins,PHX
,103,1980,103,,,Remi Gagne,,,,,RW,Montreal Canadiens,MTL
19,112,1979,112,914,1994,Doug Crossman,crossdo01,31,67.4,464,D,Chicago Blackhawks,NJD
,88,1987,88,,,Teppo Kivela,,,,,C,Minnesota North Stars,BUF
18,60,2005,60,,,T.J. Fast,,,,,D,Los Angeles Kings,PIT
18,63,2003,63,7,2011,David Liffiton,liffida01,4,0.6,1,D,Colorado Avalanche,PIT
18,62,2004,62,,,Mikhail Yunkov,yunkomi01,,,,C,Washington Capitals,WSH
18,65,2002,65,163,2010,Ole-Kristian Tollefsen,tolleol01,-6,3.9,12,D,Columbus Blue Jackets,CBJ
,67,2000,67,,,Max Birbraer,,,,,RW,New Jersey Devils,NYI
,69,1999,69,,,Rene Vydareny,,,,,D,Vancouver Canucks,WPG
20,66,2001,66,18,2006,Fedor Fedorov,fedorfe01,0,-0.1,2,C,Vancouver Canucks,WPG
18,71,1997,71,349,2009,Josef Melichar,melicjo01,-26,8.6,49,D,Pittsburgh Penguins,BOS
,70,1998,70,,,Kevin Holdridge,,,,,D,Carolina Hurricanes,TBL
,73,1996,73,,,Dmitri Vlasenkov,,,,,LW,Calgary Flames,OTT
,75,1995,75,,,Scott Roche,,,,,G,St. Louis Blues,OTT
22,77,1993,77,49,1996,Milos Holan,holanmi01,-12,2.2,16,D,Philadelphia Flyers,OTT
,76,1994,76,,,Alexei Krivchenkov,,,,,D,Pittsburgh Penguins,FLA
18,79,1992,79,58,1996,Kevin Smyth,smythke01,-9,0.0,14,LW,Hartford Whalers,TBL
,82,1990,82,,,Brian McCarthy,,,,,C,Buffalo Sabres,COL
,84,1989,84,,,Ryan O'Leary,,,,,C,Calgary Flames,COL
18,81,1991,81,1085,2008,Alexei Zhitnik,zhitnal01,-53,79.0,471,D,Los Angeles Kings,COL
,83,1986,83,,,Mark Bar,,,,,D,Philadelphia Flyers,DET
20,86,1988,86,27,1995,Len Esau,esaule01,-10,0.8,10,D,Toronto Maple Leafs,DAL
,90,1985,90,,,Dwight Mullins,,,,,C,Minnesota North Stars,TOR
,92,1984,92,,,Scott Paluch,,,,,D,St. Louis Blues,PIT
,94,1983,94,,,Jayson Meyer,,,,,D,Buffalo Sabres,DAL
,96,1982,96,,,Tim Mishler,,,,,C,Winnipeg Jets,BOS
,99,1981,99,,,Mario Simioni,,,,,RW,Calgary Flames,PHX
,104,1980,104,,,Dirk Rueter,,,,,D,Buffalo Sabres,MTL
,113,1979,113,,,Jay MacFarlane,,,,,D,Los Angeles Kings,NJD
,89,1987,89,,,Jeff Waver,,,,,D,Pittsburgh Penguins,BUF
18,61,2005,61,,,Michael Gergen,gergemi01,,,,LW,Pittsburgh Penguins,PIT
19,64,2003,64,516,2019,Jimmy Howard,howarja02,0,88.2,9,G,Detroit Red Wings,PIT
18,63,2004,63,850,2019,David Krejci,krejcda01,113,69.1,643,C,Boston Bruins,WSH
18,66,2002,66,10,2006,Petr Kanko,kankope01,1,0.1,1,RW,Los Angeles Kings,CBJ
18,68,2000,68,134,2009,Joel Lundqvist,lundqjo01,-17,0.4,26,C,Dallas Stars,NYI
19,70,1999,70,770,2012,Niklas Hagman,hagmani01,-40,27.7,301,LW,Florida Panthers,WPG
18,67,2001,67,,,Robin Leblanc,leblaro01,,,,RW,New Jersey Devils,WPG
,72,1997,72,,,Jay Legault,,,,,LW,Anaheim Ducks,BOS
19,71,1998,71,892,2015,Erik Cole,coleer01,-7,59.0,532,LW,Carolina Hurricanes,TBL
,74,1996,74,,,Dave Weninger,,,,,G,Washington Capitals,OTT
18,76,1995,76,218,2008,Jean-Sebastien Aubin,aubinje01,0,29.3,3,G,Pittsburgh Penguins,OTT
18,78,1993,78,93,2001,Steve Washburn,washbst01,-4,2.0,29,C,Florida Panthers,OTT
18,77,1994,77,607,2011,Chris Clark,clarkch01,-48,16.4,214,RW,Calgary Flames,FLA
18,80,1992,80,9,2002,Dean Melanson,melande01,0,0.3,0,D,Buffalo Sabres,TBL
20,83,1990,83,423,2001,Paul Kruse,krusepa01,-18,-0.9,71,LW,Calgary Flames,COL
,85,1989,85,,,Kevin Kaiser,,,,,LW,Quebec Nordiques,COL
